station,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,visibility,cloudCover,precipType
Thorndale,6/15/16 5:00,Clear,clear-night,0,0,57.19,57.19,49.79,0.76,1015.4,2.74,273,10,0,NA
Thorndale,6/15/16 6:00,Clear,clear-day,0,0,56.93,56.93,50.9,0.8,1015.54,0.62,305,9.91,0,NA
Thorndale,6/15/16 7:00,Clear,clear-day,0,0,61.7,61.7,54.24,0.77,1015.91,1.68,308,10,0.13,NA
Thorndale,6/15/16 8:00,Partly Cloudy,partly-cloudy-day,0,0,65.22,65.22,55.21,0.7,1016.32,0.72,311,10,0.26,NA
Thorndale,6/15/16 9:00,Clear,clear-day,0,0,70.57,70.57,55.7,0.59,1016.33,2.03,259,10,0.09,NA
Thorndale,6/15/16 10:00,Clear,clear-day,0,0,72.97,72.97,55.19,0.54,1015.93,4.99,243,10,0.17,NA
Thorndale,6/15/16 11:00,Clear,clear-day,0.0032,0.32,73.28,73.28,55.64,0.54,1015.6,5.82,245,10,0.17,rain
Thorndale,6/15/16 12:00,Clear,clear-day,0,0,74.31,74.31,54.4,0.5,1015.27,6.53,233,10,0.1,NA
Thorndale,6/15/16 13:00,Clear,clear-day,0,0,74.64,74.64,54.1,0.49,1014.75,6.18,229,9.63,0.17,NA
Thorndale,6/15/16 14:00,Clear,clear-day,0,0,75.25,75.25,55.26,0.5,1014.11,7.3,216,9.18,0.24,NA
Thorndale,6/15/16 15:00,Clear,clear-day,0.0032,0.32,74.29,74.29,56.03,0.53,1013.44,7.23,213,10,0,rain
Thorndale,6/15/16 16:00,Clear,clear-day,0,0,73.82,73.82,56.8,0.55,1012.75,7.2,226,10,0.1,NA
Thorndale,6/15/16 17:00,Clear,clear-day,0.0032,0.32,74.39,74.39,58.7,0.58,1012.1,5.32,195,10,0.11,rain
Thorndale,6/15/16 18:00,Clear,clear-day,0,0,73.89,73.89,59.51,0.61,1011.4,5.68,205,10,0.21,NA
Thorndale,6/15/16 19:00,Clear,clear-day,0,0,73.07,73.07,59.96,0.64,1011.11,5.66,203,10,0.1,NA
Thorndale,6/15/16 20:00,Clear,clear-day,0,0,71.18,71.19,60.07,0.68,1010.98,4.5,186,10,0.16,NA
Thorndale,6/15/16 21:00,Clear,clear-night,0,0,69.98,70.01,60.12,0.71,1011.27,4.86,168,10,0.1,NA
Thorndale,6/15/16 22:00,Clear,clear-night,0,0,69.55,69.55,59.29,0.7,1011.57,4.61,167,10,0.03,NA
Thorndale,6/15/16 23:00,Clear,clear-night,0,0,67.83,67.83,59,0.73,1011.32,3.56,159,10,0.04,NA
Thorndale,6/16/16 0:00,Partly Cloudy,partly-cloudy-night,0.0041,0.23,66.5,66.5,59.03,0.77,1010.72,3.73,144,7.55,0.31,rain
Thorndale,6/16/16 1:00,Partly Cloudy,partly-cloudy-night,0.0055,0.3,65.06,65.09,59.19,0.81,1010.28,3.06,146,9.94,0.31,rain
Thorndale,6/16/16 2:00,Partly Cloudy,partly-cloudy-night,0.0063,0.22,64.42,64.54,59.67,0.85,1009.36,5.05,105,9.79,0.41,rain
Thorndale,6/16/16 3:00,Partly Cloudy,partly-cloudy-night,0.0092,0.23,64.19,64.38,60.16,0.87,1008.61,4.1,106,9.64,0.31,rain
Thorndale,6/16/16 4:00,Clear,clear-night,0.0085,0.33,63.88,64.13,60.4,0.88,1008.29,4.16,61,6.56,NA,rain
Thorndale,6/16/16 5:00,Partly Cloudy,partly-cloudy-night,0.0133,0.36,63.18,63.58,61.21,0.93,1008.1,4.15,60,7.86,0.31,rain
Thorndale,6/16/16 6:00,Partly Cloudy,partly-cloudy-day,0.0071,0.43,63.11,63.57,61.57,0.95,1007.87,2.85,72,5.72,0.31,rain
Thorndale,6/16/16 7:00,Light Rain,rain,0.0321,0.4,63.13,63.63,61.81,0.95,1008.02,4.55,36,4.39,NA,rain
Thorndale,6/16/16 8:00,Light Rain,rain,0.0361,0.4,63.91,64.47,62.43,0.95,1007.99,4.7,81,5.45,1,rain
Thorndale,6/16/16 9:00,Clear,clear-day,0.0196,0.24,64.57,65.07,62.32,0.92,1008.2,3.61,90,5.81,NA,rain
Thorndale,6/16/16 10:00,Clear,clear-day,0.0128,0.06,65.03,65.58,62.83,0.93,1008.1,5.14,66,5.48,NA,rain
Thorndale,6/16/16 11:00,Clear,clear-day,0.0155,0.38,65.36,65.91,62.93,0.92,1008.24,4.56,71,4.25,NA,rain
Thorndale,6/16/16 12:00,Rain,rain,0.0876,0.5,65.94,66.62,63.95,0.93,1008.67,4.67,85,6.49,NA,rain
Thorndale,6/16/16 13:00,Clear,clear-day,0.0235,0.41,66.92,67.54,63.89,0.9,1008.61,4.02,108,9.09,NA,rain
Thorndale,6/16/16 14:00,Overcast,cloudy,0.014,0.17,67.37,68.01,64.12,0.89,1008.57,4.58,98,9.69,1,rain
Thorndale,6/16/16 15:00,Clear,clear-day,0.0058,0.16,67.28,67.89,63.88,0.89,1008.22,5.89,85,8.31,NA,rain
Thorndale,6/16/16 16:00,Clear,clear-day,0.0034,0.11,67.03,67.59,63.47,0.88,1007.49,7.42,86,6.14,NA,rain
Thorndale,6/16/16 17:00,Clear,clear-day,6.00E-04,0.06,67.57,68.04,62.98,0.85,1006.93,7.93,100,9.29,NA,rain
Thorndale,6/16/16 18:00,Clear,clear-day,0,0,67.2,67.59,62.36,0.84,1006.35,6.66,102,9.28,NA,NA
Thorndale,6/16/16 19:00,Clear,clear-day,6.00E-04,0.06,67.24,67.36,60.43,0.79,1007.03,5.35,95,9.5,NA,rain
Thorndale,6/16/16 20:00,Overcast,cloudy,0,0,65.78,66.02,60.89,0.84,1007.21,5.95,89,9.5,1,NA
Thorndale,6/16/16 21:00,Clear,clear-night,0,0,65.38,65.69,61.3,0.87,1007.09,5.72,97,9.76,NA,NA
Thorndale,6/16/16 22:00,Clear,clear-night,0,0,64.82,65.19,61.51,0.89,1007.62,4.16,81,9.42,0.16,NA
Thorndale,6/16/16 23:00,Partly Cloudy,partly-cloudy-night,0,0,64.56,64.93,61.48,0.9,1008.27,3.06,149,9.73,0.31,NA
Thorndale,6/17/16 0:00,Partly Cloudy,partly-cloudy-night,0,0,64.39,64.6,60.36,0.87,1008.21,5.2,95,9.58,0.31,NA
Thorndale,6/17/16 1:00,Clear,clear-night,0,0,64,64.41,61.56,0.92,1008.16,4.75,79,9.26,0.06,NA
Thorndale,6/17/16 2:00,Partly Cloudy,partly-cloudy-night,0.0032,0.32,63.83,64.16,60.95,0.9,1008.38,5.51,99,9.17,0.4,rain
Thorndale,6/17/16 3:00,Partly Cloudy,partly-cloudy-night,0,0,63.43,63.71,60.48,0.9,1008.58,2.46,72,8.87,0.31,NA
Thorndale,6/17/16 4:00,Clear,clear-night,0,0,63.46,63.76,60.62,0.9,1008.73,5.48,59,9,NA,NA
Thorndale,6/17/16 5:00,Partly Cloudy,partly-cloudy-night,0,0,62.88,63.14,60.19,0.91,1008.98,5.29,63,8.52,0.31,NA
Thorndale,6/17/16 6:00,Clear,clear-day,0,0,62.82,63.21,61,0.94,1009.42,3.93,28,4.82,0.05,NA
Thorndale,6/17/16 7:00,Clear,clear-day,0,0,64.05,64.46,61.6,0.92,1009.98,4.04,21,6.5,0.21,NA
Thorndale,6/17/16 8:00,Clear,clear-day,0,0,65.55,65.88,61.5,0.87,1010.87,5.39,28,8.82,0.12,NA
Thorndale,6/17/16 9:00,Clear,clear-day,0,0,68.79,68.93,60.79,0.76,1011.76,4.01,42,9.26,0.04,NA
Thorndale,6/17/16 10:00,Clear,clear-day,0,0,72.27,72.28,60.13,0.66,1012.39,6.9,71,9.43,0,NA
Thorndale,6/17/16 11:00,Clear,clear-day,6.00E-04,0.06,75.26,75.26,56.29,0.52,1012.99,7.09,74,9.94,0.02,rain
Thorndale,6/17/16 12:00,Clear,clear-day,6.00E-04,0.06,77.41,77.41,55.31,0.47,1013.32,3.54,52,10,0.03,rain
Thorndale,6/17/16 13:00,Clear,clear-day,0,0,79.01,79.01,54.41,0.43,1013.46,5.75,43,10,0.13,NA
Thorndale,6/17/16 14:00,Clear,clear-day,0,0,80,80,54.41,0.41,1013.47,1.84,50,10,0.24,NA
Thorndale,6/17/16 15:00,Clear,clear-day,0,0,81.38,81.38,54.5,0.4,1013.75,4.65,62,9.63,0.24,NA
Thorndale,6/17/16 16:00,Clear,clear-day,0,0,80.89,80.89,56.29,0.43,1013.81,4.07,74,10,0.24,NA
Thorndale,6/17/16 17:00,Partly Cloudy,partly-cloudy-day,0,0,80.23,80.69,57.98,0.47,1013.91,4.39,102,10,0.3,NA
Thorndale,6/17/16 18:00,Partly Cloudy,partly-cloudy-day,0,0,76.59,76.59,57.93,0.53,1014.44,9.14,123,9.79,0.25,NA
Thorndale,6/17/16 19:00,Clear,clear-day,0,0,75.01,75.01,55.81,0.51,1015.27,6.71,120,10,0.12,NA
Thorndale,6/17/16 20:00,Partly Cloudy,partly-cloudy-day,0,0,72.69,72.69,54.79,0.53,1016.15,8.19,119,10,0.27,NA
Thorndale,6/17/16 21:00,Partly Cloudy,partly-cloudy-night,0,0,69.99,69.99,53.04,0.55,1017.23,6.52,121,10,0.25,NA
Thorndale,6/17/16 22:00,Clear,clear-night,0,0,68.03,68.03,52.59,0.58,1018.64,5.88,117,10,0.09,NA
Thorndale,6/17/16 23:00,Clear,clear-night,0,0,66.28,66.28,50.73,0.57,1019.55,5.8,123,10,0.05,NA
Thorndale,6/18/16 0:00,Clear,clear-night,0,0,64.62,64.62,50.91,0.61,1020.06,3.96,122,10,0.21,NA
Thorndale,6/18/16 1:00,Clear,clear-night,0,0,62.54,62.54,50.5,0.65,1020.21,3.74,93,10,0.2,NA
Thorndale,6/18/16 2:00,Clear,clear-night,0,0,60.97,60.97,51.74,0.72,1020.08,1.46,88,10,0.1,NA
Thorndale,6/18/16 3:00,Clear,clear-night,0,0,60.57,60.57,50.76,0.7,1020.26,4.41,5,10,0.24,NA
Thorndale,6/18/16 4:00,Clear,clear-night,0,0,57.94,57.94,52.24,0.81,1020.2,1.96,14,10,0.05,NA
Thorndale,6/18/16 5:00,Clear,clear-night,0,0,56.56,56.56,52.27,0.86,1021,3.31,345,10,0,NA
Thorndale,6/18/16 6:00,Clear,clear-day,0,0,57.88,57.88,53.22,0.84,1021.91,2.84,73,10,0.02,NA
Thorndale,6/18/16 7:00,Clear,clear-day,0,0,61.79,61.79,54.54,0.77,1022.57,2.44,54,10,0.02,NA
Thorndale,6/18/16 8:00,Clear,clear-day,0,0,66.38,66.38,54.11,0.65,1023.26,1.88,61,10,0.02,NA
Thorndale,6/18/16 9:00,Clear,clear-day,0,0,69.65,69.65,53.94,0.57,1023.65,0.83,333,10,0.02,NA
Thorndale,6/18/16 10:00,Clear,clear-day,0,0,72.32,72.32,51.61,0.48,1023.7,2.16,246,10,0.02,NA
Thorndale,6/18/16 11:00,Clear,clear-day,0,0,75.02,75.02,51.93,0.45,1024.44,3.71,260,10,0,NA
Thorndale,6/18/16 12:00,Clear,clear-day,0,0,77.44,77.44,53.37,0.43,1024.62,1.08,253,10,0.02,NA
Thorndale,6/18/16 13:00,Clear,clear-day,0,0,79.75,79.75,54.81,0.42,1024.66,3.44,219,10,0.02,NA
Thorndale,6/18/16 14:00,Clear,clear-day,0,0,80.75,80.75,53.98,0.4,1024.3,3.54,193,10,0.17,NA
Thorndale,6/18/16 15:00,Partly Cloudy,partly-cloudy-day,0,0,82.28,82.28,54.18,0.38,1023.88,2.62,247,10,0.27,NA
Thorndale,6/18/16 16:00,Clear,clear-day,0,0,82.04,82.04,53.62,0.38,1023.72,4.77,199,10,0.14,NA
Thorndale,6/18/16 17:00,Clear,clear-day,0,0,82.16,82.16,52.16,0.36,1023.38,3.85,229,10,0.06,NA
Thorndale,6/18/16 18:00,Clear,clear-day,0,0,81.34,81.34,54.49,0.4,1023.19,6.4,208,10,0.15,NA
Thorndale,6/18/16 19:00,Clear,clear-day,0,0,79.21,79.21,55.99,0.45,1023.19,5.99,212,10,0.05,NA
Thorndale,6/18/16 20:00,Clear,clear-day,0.0032,0.32,76.36,76.36,56.02,0.49,1023.56,6.44,210,10,0.02,rain
Thorndale,6/18/16 21:00,Clear,clear-night,0,0,73.5,73.5,54.9,0.52,1024.03,4.26,210,10,0.02,NA
Thorndale,6/18/16 22:00,Clear,clear-night,0.0032,0.32,71.54,71.54,55.1,0.56,1025.05,5,205,10,0,rain
Thorndale,6/18/16 23:00,Clear,clear-night,0,0,69.93,69.93,54.75,0.59,1025.57,4.81,204,10,0.18,NA
Thorndale,6/19/16 0:00,Clear,clear-night,0,0,68.19,68.19,54.73,0.62,1025.74,3.74,210,10,0.15,NA
Thorndale,6/19/16 1:00,Clear,clear-night,0,0,66.59,66.59,55.1,0.67,1025.91,3.44,211,10,0.02,NA
Thorndale,6/19/16 2:00,Clear,clear-night,0,0,65.61,65.61,54.57,0.68,1025.9,3.9,222,10,0.07,NA
Thorndale,6/19/16 3:00,Clear,clear-night,0,0,64.73,64.73,54.94,0.71,1025.94,3.15,244,10,0.04,NA
Thorndale,6/19/16 4:00,Clear,clear-night,0,0,63.4,63.4,55.63,0.76,1026.02,4.26,246,10,0.04,NA
Thorndale,6/19/16 5:00,Partly Cloudy,partly-cloudy-night,0,0,62.9,62.9,55.62,0.77,1026.11,1.93,196,10,0.26,NA
Thorndale,6/19/16 6:00,Partly Cloudy,partly-cloudy-day,0,0,62.02,62.02,56.07,0.81,1026.4,3.06,268,10,0.28,NA
Thorndale,6/19/16 7:00,Partly Cloudy,partly-cloudy-day,0,0,66.8,66.8,57.32,0.72,1026.63,3.72,279,10,0.26,NA
Thorndale,6/19/16 8:00,Clear,clear-day,0,0,71.19,71.19,57.41,0.62,1026.79,5.31,272,10,0.14,NA
Thorndale,6/19/16 9:00,Clear,clear-day,0,0,74.35,74.35,58.03,0.57,1027,6.26,275,10,0.21,NA
Thorndale,6/19/16 10:00,Partly Cloudy,partly-cloudy-day,0,0,77.18,77.18,59.31,0.54,1026.79,6.81,291,10,0.26,NA
Thorndale,6/19/16 11:00,Clear,clear-day,0,0,80.67,81.2,59.17,0.48,1026.73,7.96,288,10,0.1,NA
Thorndale,6/19/16 12:00,Clear,clear-day,0,0,83.03,83.03,56.12,0.4,1026.28,8.31,302,10,0.02,NA
Thorndale,6/19/16 13:00,Clear,clear-day,0,0,85.06,85.06,55.26,0.36,1025.47,6.11,281,10,0.04,NA
Thorndale,6/19/16 14:00,Clear,clear-day,0,0,85.91,85.91,54.24,0.34,1024.91,7.79,276,10,0.14,NA
Thorndale,6/19/16 15:00,Clear,clear-day,0.0032,0.32,86.95,86.95,54.13,0.33,1024.26,4.64,277,10,0.09,rain
Thorndale,6/19/16 16:00,Clear,clear-day,0.0032,0.32,87.33,87.33,54.54,0.33,1023.68,6.28,275,10,0.08,rain
Thorndale,6/19/16 17:00,Clear,clear-day,0,0,87.31,87.31,54.49,0.33,1023.43,4.16,267,10,0.1,NA
Thorndale,6/19/16 18:00,Clear,clear-day,0,0,86.18,86.18,54.5,0.34,1022.93,5.77,250,10,0.06,NA
Thorndale,6/19/16 19:00,Clear,clear-day,0,0,84.59,84.59,55.76,0.37,1023.05,3.73,246,10,0.05,NA
Thorndale,6/19/16 20:00,Clear,clear-day,0.0032,0.32,81.36,81.36,57.3,0.44,1023.12,3.21,249,10,0.07,rain
Thorndale,6/19/16 21:00,Clear,clear-night,0,0,77.52,77.52,58.8,0.53,1023.3,3.01,247,10,0.06,NA
Thorndale,6/19/16 22:00,Clear,clear-night,0,0,75.53,75.53,59.26,0.57,1023.76,3.88,260,10,0.06,NA
Thorndale,6/19/16 23:00,Clear,clear-night,0,0,73.04,73.04,60.01,0.64,1023.66,3.88,271,10,0,NA
Thorndale,6/20/16 0:00,Clear,clear-night,0,0,70.67,70.67,59.07,0.67,1023.43,4.9,278,10,0.02,NA
Thorndale,6/20/16 1:00,Clear,clear-night,0,0,69.27,69.27,58.5,0.69,1023.08,3.82,272,10,0.02,NA
Thorndale,6/20/16 2:00,Clear,clear-night,0,0,67.05,67.05,59.19,0.76,1022.55,3.46,272,10,0.02,NA
Thorndale,6/20/16 3:00,Clear,clear-night,0,0,66.44,66.44,58.68,0.76,1022.33,4.49,293,10,0,NA
Thorndale,6/20/16 4:00,Clear,clear-night,0,0,65.09,65.09,58.11,0.78,1022.41,4.48,285,9.91,0,NA
Thorndale,6/20/16 5:00,Clear,clear-night,0,0,64.14,64.14,58.47,0.82,1022.71,3.47,325,9.46,0,NA
Thorndale,6/20/16 6:00,Clear,clear-day,0,0,64.78,64.78,58.83,0.81,1022.92,5.16,310,9.18,0.02,NA
Thorndale,6/20/16 7:00,Clear,clear-day,0,0,68.3,68.4,60.45,0.76,1022.69,3.89,305,9.62,0.02,NA
Thorndale,6/20/16 8:00,Clear,clear-day,0,0,73.34,73.4,60.56,0.64,1022.51,5.03,294,9.79,0.02,NA
Thorndale,6/20/16 9:00,Clear,clear-day,0,0,76.89,76.94,60.28,0.57,1022.46,5.27,303,9.91,0.02,NA
Thorndale,6/20/16 10:00,Clear,clear-day,0,0,79.8,79.87,60.04,0.51,1022.14,3.17,305,10,0.06,NA
Thorndale,6/20/16 11:00,Clear,clear-day,0,0,82.48,82.68,59.59,0.46,1021.54,1.31,312,7.96,0.02,NA
Thorndale,6/20/16 12:00,Clear,clear-day,0,0,84.6,84.6,58.4,0.41,1020.79,5.1,290,10,0.02,NA
Thorndale,6/20/16 13:00,Clear,clear-day,0,0,86.06,86.06,56.81,0.37,1019.81,4.37,270,10,0.16,NA
Thorndale,6/20/16 14:00,Clear,clear-day,0.0032,0.32,86.33,86.33,57.24,0.37,1018.66,5.33,232,10,0.21,rain
Thorndale,6/20/16 15:00,Clear,clear-day,0,0,87.09,87.09,57.14,0.36,1017.77,8.9,242,10,0.13,NA
Thorndale,6/20/16 16:00,Clear,clear-day,0,0,87.28,87.28,57.9,0.37,1016.96,6.95,246,10,0.1,NA
Thorndale,6/20/16 17:00,Clear,clear-day,0,0,87.03,87.03,56.86,0.36,1016.31,8.51,237,10,0.04,NA
Thorndale,6/20/16 18:00,Clear,clear-day,0,0,84.08,84.08,56.29,0.39,1015.6,7.91,237,10,0.02,NA
Thorndale,6/20/16 19:00,Clear,clear-day,0,0,83.45,83.45,58.32,0.43,1014.99,9.21,231,10,0,NA
Thorndale,6/20/16 20:00,Clear,clear-day,0,0,81.02,81.02,56.34,0.43,1014.62,8.71,225,10,0.05,NA
Thorndale,6/20/16 21:00,Clear,clear-night,0,0,78.18,78.18,56.55,0.47,1014.36,8,222,10,0,NA
Thorndale,6/20/16 22:00,Clear,clear-night,0,0,76.84,76.84,56.7,0.5,1014.25,7.58,220,10,0,NA
Thorndale,6/20/16 23:00,Clear,clear-night,0,0,75.51,75.51,58.13,0.55,1013.71,6.35,223,10,0.05,NA
Thorndale,6/21/16 0:00,Clear,clear-night,0,0,75.05,75.05,59.69,0.59,1012.94,6.24,225,10,0.21,NA
Thorndale,6/21/16 1:00,Clear,clear-night,0,0,74.78,74.88,60.96,0.62,1012.05,6.26,227,10,0.24,NA
Thorndale,6/21/16 2:00,Partly Cloudy,partly-cloudy-night,0,0,73.9,73.94,60.46,0.63,1011.39,6.08,238,10,0.29,NA
Thorndale,6/21/16 3:00,Clear,clear-night,0.0028,0.07,74.48,74.65,61.67,0.64,1010.73,6.62,239,9.56,0.22,rain
Thorndale,6/21/16 4:00,Clear,clear-night,0.0055,0.07,73.84,74.08,62.25,0.67,1010.51,5.17,239,10,0.03,rain
Thorndale,6/21/16 5:00,Clear,clear-night,0,0,73.61,73.95,63.14,0.7,1010.35,5.58,238,10,0.09,NA
Thorndale,6/21/16 6:00,Clear,clear-day,0.0023,0.06,74.37,74.86,64.51,0.71,1010.89,3.75,267,9.91,0.24,rain
Thorndale,6/21/16 7:00,Partly Cloudy,partly-cloudy-day,0.0047,0.06,75.03,75.51,64.5,0.7,1011.11,2.24,263,10,0.3,rain
Thorndale,6/21/16 8:00,Clear,clear-day,0,0,76.8,77.29,64.69,0.66,1011.26,5.54,291,10,0.07,NA
Thorndale,6/21/16 9:00,Clear,clear-day,0,0,76.69,77.01,63.07,0.63,1011.36,4.88,323,10,0,NA
Thorndale,6/21/16 10:00,Clear,clear-day,0,0,78.31,78.68,63.36,0.6,1011.15,5.51,319,10,0.02,NA
Thorndale,6/21/16 11:00,Clear,clear-day,0,0,81.11,82.32,62.71,0.54,1011.11,5.55,333,10,0.02,NA
Thorndale,6/21/16 12:00,Clear,clear-day,0,0,82.65,83.77,63.01,0.52,1011.12,5.52,279,10,0.14,NA
Thorndale,6/21/16 13:00,Clear,clear-day,0,0,81.99,82.93,62.16,0.51,1010.56,4.61,275,10,0.09,NA
Thorndale,6/21/16 14:00,Clear,clear-day,7.00E-04,0.07,81.44,82.24,61.25,0.5,1009.89,3.5,277,10,0.2,rain
Thorndale,6/21/16 15:00,Clear,clear-day,7.00E-04,0.07,79.5,79.64,60.91,0.53,1009.07,2.18,257,10,0.08,rain
Thorndale,6/21/16 16:00,Partly Cloudy,partly-cloudy-day,0,0,78.56,78.82,62.29,0.58,1008.93,3.87,254,10,0.26,NA
Thorndale,6/21/16 17:00,Clear,clear-day,0,0,79.92,81.25,62.49,0.55,1008.52,6.08,224,10,0.11,NA
Thorndale,6/21/16 18:00,Clear,clear-day,0,0,78.79,79.53,66.98,0.67,1008.12,4.87,256,10,0.24,NA
Thorndale,6/21/16 19:00,Clear,clear-day,0,0,77.6,78.27,66.29,0.68,1008.12,7.6,237,10,0.1,NA
Thorndale,6/21/16 20:00,Clear,clear-day,0,0,75.57,76.17,65.5,0.71,1008.55,5.2,232,10,0.08,NA
Thorndale,6/21/16 21:00,Clear,clear-night,0,0,73.32,73.88,64.94,0.75,1008.87,6.06,223,9.91,0.08,NA
Thorndale,6/21/16 22:00,Clear,clear-night,6.00E-04,0.06,71.66,72.28,65.12,0.8,1009.38,2.11,219,10,0.05,rain
Thorndale,6/21/16 23:00,Clear,clear-night,0,0,69.88,70.55,65.01,0.85,1009.61,5.57,217,9.45,0.09,NA
Thorndale,6/22/16 0:00,Clear,clear-night,0,0,68.64,69.32,64.77,0.87,1009.84,2.05,238,7.1,0.23,NA
Thorndale,6/22/16 1:00,Clear,clear-night,0,0,67.86,68.61,65.06,0.91,1009.85,1.46,202,6.55,0.03,NA
Thorndale,6/22/16 2:00,Clear,clear-night,0,0,67.25,68,64.88,0.92,1009.64,2.87,235,6.52,0.09,NA
Thorndale,6/22/16 3:00,Clear,clear-night,0,0,67.09,67.9,65.18,0.94,1009.49,1.61,249,5.27,0.15,NA
Thorndale,6/22/16 4:00,Partly Cloudy,partly-cloudy-night,0,0,66.93,67.81,65.6,0.95,1009.45,4.43,263,3.9,0.26,NA
Thorndale,6/22/16 5:00,Clear,clear-night,0,0,67.22,68.13,65.88,0.95,1009.54,2.66,269,3.92,0.24,NA
Thorndale,6/22/16 6:00,Clear,clear-day,0,0,66.41,67.18,64.69,0.94,1009.67,1.93,282,3.99,0.22,NA
Thorndale,6/22/16 7:00,Clear,clear-day,0,0,67.83,68.77,66.28,0.95,1009.75,5.74,271,2.82,0.22,NA
Thorndale,6/22/16 8:00,Partly Cloudy,partly-cloudy-day,0,0,70.84,71.62,66.11,0.85,1010.33,6.29,272,6.13,0.26,NA
Thorndale,6/22/16 9:00,Clear,clear-day,0,0,73.85,74.53,66,0.77,1010.45,9.31,291,9.35,0.11,NA
Thorndale,6/22/16 10:00,Clear,clear-day,0,0,77.02,77.2,61.61,0.59,1010.96,10.45,293,9.91,0.05,NA
Thorndale,6/22/16 11:00,Clear,clear-day,0,0,79.54,79.54,55.83,0.44,1011.04,13.59,304,10,0.05,NA
Thorndale,6/22/16 12:00,Clear,clear-day,0,0,80.53,80.53,52.22,0.38,1011.53,14.25,306,10,0.09,NA
Thorndale,6/22/16 13:00,Breezy,wind,0,0,81.8,81.8,52.47,0.36,1011.77,15.42,308,10,0.1,NA
Thorndale,6/22/16 14:00,Partly Cloudy,partly-cloudy-day,0,0,82.23,82.23,52.3,0.36,1011.95,14.62,296,10,0.32,NA
Thorndale,6/22/16 15:00,Partly Cloudy,partly-cloudy-day,0.0064,0.32,82.25,82.25,51.55,0.35,1011.88,12.88,306,10,0.31,rain
Thorndale,6/22/16 16:00,Partly Cloudy,partly-cloudy-day,0,0,82.18,82.18,52.62,0.36,1011.97,12.76,289,10,0.31,NA
Thorndale,6/22/16 17:00,Clear,clear-day,0,0,82.23,82.23,53.64,0.37,1012.06,10.78,276,10,0.23,NA
Thorndale,6/22/16 18:00,Clear,clear-day,0,0,80.86,80.86,54.53,0.4,1011.69,10.79,266,10,0.2,NA
